,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,0.03639789,0.03324338,0.034915283,0.03597525,0.035437673,0.039175592,0.030522328,0.038312957,0.041223653,0.041117564,0.032881897,0.047753848,0.04017861,0.034097582,0.036526237,0.03750936,0.03244394,0.036221627,0.03539505,0.036683016,0.033842653,0.03661901
11,0.03558021,0.03744784,0.036618285,0.034714554,0.03448027,0.036149204,0.033135638,0.041824922,0.038051788,0.032768816,0.042286184,0.034660324,0.039057754,0.038625292,0.03877129,0.034081794,0.034891885,0.042428114,0.03846187,0.032832276,0.03515317,0.034976814
12,0.035870083,0.03768085,0.037270796,0.039151177,0.031071516,0.03390046,0.034315232,0.036024638,0.03860741,0.047940526,0.039050132,0.043258984,0.026946662,0.0374363,0.041687123,0.035781223,0.03125754,0.039484765,0.03936688,0.031024674,0.0355939,0.041238837
13,0.045212768,0.02868112,0.037245423,0.034668967,0.03671172,0.03399642,0.039219994,0.034242593,0.03607763,0.029253252,0.035231184,0.031871654,0.047315422,0.03277232,0.03300281,0.03181652,0.04072371,0.037711952,0.035308767,0.03684647,0.03049456,0.039956298
14,0.03769443,0.04032818,0.02946673,0.039162144,0.038883165,0.034313474,0.047121212,0.040926356,0.036891043,0.03529443,0.033114977,0.03469123,0.040233906,0.04326344,0.032446086,0.045070067,0.03855905,0.03682829,0.035702024,0.038401756,0.028770478,0.034330193
15,0.039039224,0.03471485,0.032119803,0.048148066,0.03183952,0.036777534,0.04248934,0.03555537,0.039415125,0.033302158,0.043668162,0.03621954,0.02931234,0.037016463,0.038023133,0.044709872,0.032614455,0.03681017,0.032828312,0.04272358,0.03559268,0.036169603
16,0.038871747,0.038762342,0.040809195,0.03491166,0.042274557,0.028804298,0.03789007,0.034222618,0.03806653,0.032924164,0.034749728,0.033515602,0.03663383,0.035564993,0.03431726,0.03909621,0.034954973,0.038783964,0.03475726,0.0348999,0.038110536,0.037884045
17,0.043033026,0.03825433,0.04596893,0.041448615,0.038230088,0.031836625,0.038829334,0.03335122,0.037791215,0.04326907,0.04551377,0.041989602,0.034666393,0.03819881,0.039132882,0.033428773,0.04007201,0.038597677,0.0434059,0.030476037,0.03569303,0.026815202
18,0.04407786,0.031925585,0.03987827,0.034275617,0.040019248,0.03461606,0.03557981,0.039721876,0.03173592,0.03969607,0.04650427,0.03260305,0.03405951,0.035716295,0.03490381,0.031137662,0.031739097,0.042086124,0.043870147,0.042640988,0.03347953,0.035053268
19,0.033994507,0.045346342,0.035600103,0.03697771,0.039294798,0.034912124,0.03491923,0.046244536,0.032297023,0.034762226,0.034328997,0.036663488,0.032268725,0.030980418,0.0340054,0.038470767,0.038460393,0.044980366,0.03583484,0.037901565,0.03242784,0.036767665
20,0.04201491,0.042968467,0.033986755,0.03901586,0.040470887,0.033616308,0.039336585,0.039130747,0.043194454,0.032864545,0.038955886,0.038006444,0.039708156,0.036352534,0.039285947,0.03543733,0.035705205,0.03591611,0.035279986,0.036455754,0.0381483,0.041074555
21,0.029712396,0.033653647,0.03799421,0.040433824,0.041453812,0.03865353,0.037696637,0.03665856,0.03877149,0.036731735,0.033511035,0.030662077,0.03674909,0.030294865,0.03797878,0.0405545,0.041395087,0.03674601,0.034171592,0.033498596,0.03304888,0.048168626
22,0.03939756,0.036529418,0.041914944,0.032164663,0.03594808,0.034831982,0.03687481,0.03433564,0.032796424,0.04197893,0.036346305,0.03935261,0.03904279,0.02910922,0.034068864,0.03156643,0.032662936,0.040382735,0.04105091,0.040601563,0.03936296,0.039783575
23,0.04297535,0.046378117,0.03434852,0.034049258,0.03344002,0.0397322,0.037067927,0.028906118,0.034547698,0.043160584,0.033662774,0.03527497,0.04613453,0.030700604,0.043449048,0.037308473,0.036204882,0.037996892,0.041194413,0.040422108,0.0397219,0.041298065
24,0.034593523,0.041276716,0.05089841,0.041774526,0.035988152,0.035431553,0.035408285,0.031090861,0.038425688,0.037197664,0.036124688,0.046161618,0.03374534,0.036304526,0.037021022,0.04108454,0.03486658,0.042561255,0.03591297,0.032414686,0.030047137,0.036928423
25,0.042836394,0.03588543,0.03418315,0.03633117,0.036160387,0.036339406,0.045398302,0.038728956,0.041719414,0.03745201,0.043427028,0.0434824,0.034474634,0.03216195,0.034602657,0.03783183,0.04365571,0.03931429,0.033346076,0.039137516,0.0467651,0.029457048
26,0.039530106,0.039633356,0.030400405,0.026878532,0.037433803,0.03826826,0.035702772,0.034557585,0.034386758,0.04479296,0.029246455,0.036791623,0.035182614,0.04276188,0.03863534,0.051056158,0.031738073,0.039540753,0.037461214,0.03089976,0.039549932,0.03482352
27,0.04104098,0.032825887,0.0394153,0.032121375,0.03896241,0.03941034,0.03594432,0.039379142,0.045447443,0.03245849,0.036336392,0.045032613,0.040133577,0.04417157,0.04068027,0.03721111,0.038098138,0.041492615,0.038868442,0.03386375,0.037118018,0.042400915
28,0.04237344,0.035990536,0.030393418,0.036761433,0.04114283,0.03747478,0.038314395,0.039089534,0.047703207,0.03108745,0.042007983,0.03926418,0.035523504,0.036898132,0.039574433,0.035344396,0.037383426,0.033626456,0.043082036,0.023605747,0.035847332,0.032081414
29,0.038411338,0.038108032,0.044734925,0.03432814,0.032094494,0.04890946,0.034391075,0.03034189,0.037697498,0.036517717,0.042524293,0.04782836,0.039595753,0.033089813,0.042751864,0.03214341,0.04107909,0.03277064,0.033017028,0.030824885,0.043309443,0.04303861
30,0.03184379,0.036732335,0.033909716,0.029626127,0.031697255,0.037434578,0.036782335,0.037012145,0.040540043,0.035129223,0.040999737,0.041724462,0.0390494,0.034606483,0.03796697,0.033707768,0.04458541,0.0365809,0.03493402,0.040316265,0.033572365,0.029209623
31,0.03799046,0.038229767,0.036024865,0.034678783,0.044882465,0.03286429,0.036832254,0.03818536,0.042729452,0.033711992,0.039153993,0.040957633,0.0432213,0.034746908,0.034914363,0.03358982,0.03007826,0.037229836,0.03748579,0.0411213,0.042323343,0.036024645
32,0.031298514,0.03575636,0.034038458,0.042737033,0.03722161,0.03487088,0.036333572,0.037582573,0.04417071,0.03703127,0.038474485,0.033363912,0.036801443,0.042004924,0.037145033,0.037710425,0.03258224,0.043971024,0.03057778,0.03726125,0.03776336,0.039345082
33,0.044087756,0.03747025,0.03155517,0.0349283,0.030142242,0.038499705,0.045529325,0.038214825,0.03724756,0.036716748,0.03681455,0.03276977,0.03586684,0.04265226,0.031523317,0.03476569,0.042721294,0.0346248,0.033155616,0.03554265,0.038450565,0.032875694
34,0.029956114,0.03777115,0.033082273,0.036931787,0.03400992,0.037115205,0.04431894,0.031910177,0.038938,0.03398615,0.037207287,0.031354073,0.037270516,0.03326363,0.040887516,0.03906359,0.037780367,0.032935347,0.031655747,0.039735053,0.03819541,0.040568464
35,0.04004504,0.03617756,0.03564662,0.032243434,0.04109484,0.0326035,0.031715386,0.037883926,0.043317974,0.035926092,0.0398188,0.040587652,0.03911772,0.028801458,0.041757282,0.029027997,0.038435172,0.033323377,0.04094594,0.036175102,0.038929667,0.030375505
36,0.0343749,0.0354208,0.033904143,0.037882254,0.033011418,0.035192423,0.03876787,0.03624466,0.032816578,0.041924257,0.04044954,0.04328774,0.035356905,0.036800567,0.039376657,0.040704258,0.033568997,0.033341087,0.0353964,0.036126517,0.033583548,0.042860232
37,0.041106824,0.0309834,0.031048622,0.029863209,0.040218905,0.04384664,0.0366886,0.04089783,0.03575433,0.03576595,0.03365325,0.03237167,0.04596534,0.039494175,0.03417883,0.04009345,0.04071637,0.04401397,0.03849739,0.049247805,0.035422068,0.039949223
38,0.03207733,0.030613879,0.03722547,0.033255056,0.038006708,0.03942546,0.036134545,0.034579344,0.03826902,0.035920247,0.039206058,0.043943916,0.038484324,0.03374646,0.035324287,0.035881177,0.043339957,0.03570209,0.041956346,0.04893487,0.034706324,0.042769138
39,0.036638085,0.03668805,0.045027986,0.041546214,0.03429657,0.036697734,0.035444327,0.034560166,0.0354759,0.039202962,0.036913328,0.037389915,0.038926423,0.03600209,0.034965176,0.038947552,0.034562584,0.037613466,0.03889008,0.033232342,0.039799698,0.033784892
